__id__,canal,cantidad,company,cp,createdAt,daysToDelivery,error,errorMessage,fechaCompra,fechaEstimada,fulfillmentType,isFlash,isMarketplace,noPedido,plan,productType,sku,storeSelected,tipoPago,edd1,edd2
NHsGAp6dtXcLkBfg31gT,APV AND,1,LP,03330+,__Timestamp__2024-08-27T00:25:04.480Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,4020000182,B,,1029124791,103,Efectivo,,
NHvuutXUaDaoK86mHWhT,WEB,1,LP,50160,__Timestamp__2024-11-19T18:22:15.452Z,N/A,4,,__Timestamp__2024-11-19T18:22:00.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,9613673970,null,Big Ticket,1033037178,N/A,creditCard,,
NI4SePHsNDlmCru1M2b2,APV AND,1,LP,3020,__Timestamp__2025-05-14T13:40:22.471Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,6060000223,B,,1031991036,103,Efectivo,,
NIBWAExF9SP5Z2CvBdmA,WEB,1,LP,5348,__Timestamp__2024-08-12T14:34:36.780Z,6,,,__Timestamp__2024-08-12T14:34:20.000Z,19 de agosto-25 de agosto,Fulfillment_Type_Liverpool,,FALSE,9613572867,null,Big Ticket,1032615925,830,creditCard,,
NIEAQFq4RETUGzJfL0md,APV AND,1,LP,52040,__Timestamp__2025-03-12T17:01:37.472Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,3540001790,B,,1029124791,103,Efectivo,,
NIH3btjWjfYnKOstHnZE,WEB,1,SBB,53660,__Timestamp__2025-03-05T07:17:53.196Z,N/A,4,No se cuenta con inventario suficiemte,__Timestamp__2025-03-05T07:17:50.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,TRUE,399004094,null,Soft Line,1030529266,N/A,creditCard,,
NIMit6syjySiVZXcKiep,APV AND,2,LP,22703,__Timestamp__2025-05-08T17:54:15.968Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,1030000251,B,,1029124783,103,Efectivo,,
NIMvxNrxGGLhLPhMqkuz,MOBILE,1,LP,1400,__Timestamp__2024-10-29T18:37:52.226Z,0,,,__Timestamp__2024-10-29T18:37:39.000Z,29 de octubre,Fulfillment_Type_Liverpool,,FALSE,3230000220,A,Soft Line,12439482,2,creditCard,,
NIRxAVNvuyUxU7xzWwuC,WEB,1,LP,11000,__Timestamp__2024-07-26T17:45:34.796Z,N/A,4,,__Timestamp__2024-07-26T17:45:24.000Z,Por ahora no es posible mostrar la fecha de entrega.,Liverpool_CNC_PICK_PACK,,FALSE,2310000165,null,Soft Line,1031991036,N/A,creditCard,,
NIXPqECRhomR7rX8nyey,APP,1,SBB,50590,__Timestamp__2025-01-31T18:46:29.668Z,0,,,__Timestamp__2025-01-31T18:46:20.000Z,04 de febrero-08 de febrero,Fulfillment_Type_Liverpool,,TRUE,8450000208,A,Soft Line,1030694925,N/A,creditCard,04/02/2025,08/02/2025
NIbXxE8UIGyEsKCzhnYC,WEB,1,LP,31624,__Timestamp__2024-12-18T01:55:40.987Z,0,,,__Timestamp__2024-12-18T01:55:26.000Z,06 de enero-16 de enero,Fulfillment_Type_Liverpool,,FALSE,7920000195,B,Soft Line,1003667614,N/A,creditCard,,
NInQfUFhXKI6eiBhDqxE,MOBILE,2,LP,9210,__Timestamp__2024-08-28T16:26:43.293Z,3,,,__Timestamp__2024-08-28T16:26:32.000Z,29 de agosto-01 de septiembre,Fulfillment_Type_Liverpool,,FALSE,4450000182,null,Soft Line,1016315041,2,creditCard,,
NIqCVZq4lIinrcpIOCr4,APV AND,1,LP,52787,__Timestamp__2024-11-13T13:35:50.716Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,1039160666,B,,4557573,103,Efectivo,,
NItBBflJhKAURDoIsJv6,APP,1,SBB,11000,__Timestamp__2025-02-14T03:00:17.111Z,10,,,__Timestamp__2025-02-14T03:00:09.000Z,17 de febrero-27 de febrero,Fulfillment_Type_Liverpool,,FALSE,sg1950780046,A,Big Ticket,SB5000217141,830,creditCard,17/02/2025,27/02/2025
NIuYmwgEkbzpwLRmdTWT,APP,1,SBB,57840,__Timestamp__2024-06-24T16:17:05.891Z,6,,,24 de junio de 2024 10:16,27 de junio-02 de julio,Fulfillment_Type_Liverpool,,FALSE,sg1912340508,A,Soft Line,SB5000134491,496,creditCard,,
NIy4Nqfh6SSrl7lmZH2s,APP,1,SBB,11000,__Timestamp__2025-02-18T15:03:22.057Z,N/A,4,No se cuenta con inventario suficiemte,__Timestamp__2025-02-18T15:03:18.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,sg1951790364,A,Big Ticket,SB5000217087,N/A,creditCard,,
NIyt56SPMS9E9lnOB0Ta,APV AND,1,LP,14300,__Timestamp__2024-11-09T01:53:16.208Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,8040000168,B,,1029124791,103,Efectivo,,
NJ0ZsvfTzItQuG4MK0hB,WEB,1,LP,5348,__Timestamp__2024-07-31T23:37:43.651Z,10,,,__Timestamp__2024-07-31T23:37:16.000Z,03 de agosto-13 de agosto,Fulfillment_Type_Liverpool,,FALSE,9613559120,null,Big Ticket,1032466130,830,creditCard,,
NJ30qp8ITcYYJewGBpEB,WEB,3,LP,97110,__Timestamp__2024-08-07T18:53:04.236Z,3,,,__Timestamp__2024-08-07T18:52:54.000Z,24 de agosto-27 de agosto,Liverpool_CNC_PICK_PACK,,FALSE,6710000180,null,Soft Line,1029124821,170,creditCard,,
NJ8XocUOLvoTaXcLUcyv,APV AND,1,LP,60955,__Timestamp__2025-01-16T19:29:25.789Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,3130000201,B,,12439482,103,Efectivo,,
NJJzLcZ0rR0nqfIM4E8G,APV AND,2,LP,3100,__Timestamp__2024-12-24T15:05:11.063Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,1440000198,B,,11764550,103,Efectivo,,
NJRwwR64gcM5mbItZb7G,APV AND,1,LP,56240,__Timestamp__2025-04-23T22:13:47.532Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,3570001432,B,,37337919,103,Efectivo,,
NJU6JFRG2sDr25wmMixn,WEB,1,LP,53660,__Timestamp__2025-01-30T17:14:13.493Z,0,,,__Timestamp__2025-01-30T17:14:11.000Z,02 de febrero-05 de febrero,Fulfillment_Type_Liverpool,,TRUE,6580000209,null,Soft Line,1030694704,N/A,creditCard,02/02/2025,05/02/2025
NJU7O1oXMw0KBL4glZCi,WEB,1,LP,62040,__Timestamp__2024-11-28T23:37:59.428Z,N/A,,,__Timestamp__2024-11-28T23:37:49.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,9613688564,null,Big Ticket,1033035612,N/A,creditCard,,
NJVOx1MIouMelKgVQrcn,WEB,2,LP,6060,__Timestamp__2024-12-18T15:49:47.898Z,N/A,4,,__Timestamp__2024-12-18T15:49:20.000Z,Por ahora no es posible mostrar la fecha de entrega.,Liverpool_CNC_PICK_PACK,,FALSE,1890001501,null,Soft Line,1030530205,2,creditCard,,
NJWjhvCRFQ3kapfGeKJH,WEB,1,LP,56974,__Timestamp__2024-12-06T09:28:02.147Z,N/A,,,__Timestamp__2024-12-06T09:27:50.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,9613695940,null,Big Ticket,1033035612,N/A,paypal,,
NJXKPlP4E2QeFeBFtlE4,APP,1,LP,9210,__Timestamp__2024-08-10T00:00:26.336Z,3,,,__Timestamp__2024-08-10T00:00:02.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,5280000180,null,Soft Line,1030513114,40,OPENPAY_ONLINE,,
NJa9LiahlH9frht6geyx,WEB,3,LP,1400,__Timestamp__2024-09-12T03:05:46.219Z,3,,,__Timestamp__2024-09-12T03:05:36.000Z,12 de septiembre-15 de septiembre,Fulfillment_Type_Liverpool,,FALSE,4210000173,null,Soft Line,1029124821,2,creditCard,,
NJbaL6gJhGJX3BWfftVd,APV AND,5,LP,55549,__Timestamp__2024-12-27T16:50:57.695Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,3690000203,B,,1005976070,103,Efectivo,,
NJoDGP8JVCXC3jiVXQ0x,APV AND,1,LP,1030,__Timestamp__2025-02-07T19:00:49.158Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,4700000180,B,,1030508871,103,Efectivo,,
NJoUNdwWBZRKtrHdoYOf,WEB,3,SBB,1400,__Timestamp__2024-11-06T21:18:16.294Z,N/A,3,Parametros no validos por el OMS / El SKU no esta dado de alta en OMS,__Timestamp__2024-11-06T21:18:11.000Z,El Código Postal es incorrecto.,Fulfillment_Type_Liverpool,,FALSE,sg1934330784,null,Soft Line,SB1030677508,N/A,creditCard,,
NJvxEn2D5BS7j2ULiwm7,APP,1,LP,5348,__Timestamp__2024-08-15T00:22:01.241Z,3,,,__Timestamp__2024-08-15T00:21:33.000Z,15 de agosto-18 de agosto,Fulfillment_Type_Liverpool,,FALSE,3600000159,null,Soft Line,34018073,7,creditCard,,
NK0uaEoDAB8wTPZ0yaJc,APV AND,1,LP,52787,__Timestamp__2025-01-16T15:47:06.146Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,5210000217,B,,12439482,103,Efectivo,,
NK4dulVVWGg29rlpWyDa,APV AND,1,LP,7460,__Timestamp__2024-10-16T19:20:44.825Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,2030000189,B,,1029124821,103,Efectivo,,
NK7qsXPfhxbGWfZTPUdS,APV AND,1,LP,52040,__Timestamp__2025-02-05T15:53:04.968Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,2730000203,B,,1029124791,103,Efectivo,,
NK8jcd3bjUIgjEeXQPnV,APV AND,1,LP,1030,__Timestamp__2025-02-07T18:34:04.400Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,4380000222,B,,1030508871,103,Efectivo,,
NK9s6UnyDVUT4BNF4XQ3,APV AND,1,LP,52040,__Timestamp__2025-02-05T16:18:14.545Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,7660000188,B,,1029124791,103,Efectivo,,
NKG3hCRoXqpwZP3MuYFG,APV AND,1,LP,52040,__Timestamp__2025-03-12T15:25:22.180Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,8560000205,B,,1029124791,103,Efectivo,,
NKRqBoLJ8n66IgvVEP7S,APP,1,LP,5348,__Timestamp__2025-05-12T16:39:57.522Z,N/A,3,,__Timestamp__2025-05-12T16:39:43.000Z,El Código Postal es incorrecto.,Fulfillment_Type_Liverpool,,FALSE,9800128390,null,Big Ticket,1032266106,N/A,creditCard,,
NKUdFwmK8OdaehqHwoR8,WEB,1,LP,2100,__Timestamp__2025-01-13T09:54:07.741Z,0,,,__Timestamp__2025-01-13T09:53:59.000Z,21 de enero-29 de enero,Fulfillment_Type_Liverpool,,FALSE,399003611,B,Soft Line,1018625241,,paypal,,
NKVuBhLOR0dnZsGcGeJS,APV AND,1,LP,14300,__Timestamp__2024-11-09T10:31:58.420Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,1039822497,B,,1029124791,103,Efectivo,,
NKZOtOYPHoU9hmqqwrri,APP,1,SBB,3020,__Timestamp__2024-12-11T22:31:23.237Z,N/A,,,__Timestamp__2024-12-11T22:30:52.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,TRUE,7900000195,null,Soft Line,1032956528,N/A,creditCard,,
NKfMWIEHWp5ICEBASeCM,WEB,1,LP,22750,__Timestamp__2024-09-27T15:49:16.617Z,N/A,4,,__Timestamp__2024-09-27T15:48:35.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,9613624114,null,Big Ticket,1031109015,N/A,creditCard,,
NKgMGVth8cDwQXrOeuzx,WEB,1,SBB,1440,__Timestamp__2024-09-12T23:57:40.681Z,0,,,__Timestamp__2024-09-12T23:57:35.000Z,02 de octubre-12 de octubre,Fulfillment_Type_Liverpool,,FALSE,sg1926040359,null,Soft Line,SB3631512,N/A,creditCard,,
NKjn9lfYl9PicLPYgH4I,WEB,3,LP,3330,__Timestamp__2024-08-15T20:49:51.368Z,3,,,__Timestamp__2024-08-15T20:49:41.000Z,16 de agosto-19 de agosto,Liverpool_CNC_PICK_PACK,,FALSE,3290000177,null,Soft Line,1029124791,81,creditCard,,
NKmz5fPMuE0TE40AHSNM,WEB,1,LP,3810,__Timestamp__2024-08-27T13:22:17.710Z,3,,,__Timestamp__2024-08-27T13:22:09.000Z,28 de agosto-31 de agosto,Fulfillment_Type_Liverpool,,FALSE,730000157,null,Soft Line,12439482,2,creditCard,,
NKp5EHkTpIio1qod2545,WEB,1,LP,57840,__Timestamp__2024-09-30T18:28:53.162Z,N/A,,,__Timestamp__2024-09-30T18:28:41.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,7980000173,null,Soft Line,1032814499,N/A,creditCard,,
NKrkdDEqYzxvQRCI62qN,APV AND,1,LP,52040,__Timestamp__2025-03-12T15:39:34.504Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,2500000210,B,,1029124791,103,Efectivo,,
NKsnC2AiA51kUQrKkJaM,WEB,1,LP,5348,__Timestamp__2024-11-19T00:51:13.969Z,3,,,__Timestamp__2024-11-19T00:49:26.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,1900000201,null,Soft Line,1031970179,,creditCard,,
NKvRt42WdPy87GdWXkEB,APV AND,1,LP,,__Timestamp__2024-10-31T17:38:13.177Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,,Fulfillment_Type_Liverpool,TRUE,FALSE,440000189,,SL,4557573,103,Efectivo,,
NL3GdjouewOTONUXKJdy,MOBILE,1,LP,9680,__Timestamp__2024-11-05T16:01:26.639Z,0,,,__Timestamp__2024-11-05T16:01:13.000Z,25 de noviembre-05 de diciembre,Fulfillment_Type_Liverpool,,FALSE,7810000169,null,Soft Line,71106233,N/A,creditCard,,
NL5OFwtACNK1tfk46zkO,WEB,1,LP,52167,__Timestamp__2025-02-08T19:53:45.980Z,1,,,__Timestamp__2025-02-08T19:53:43.000Z,09 de febrero-13 de febrero,Fulfillment_Type_Liverpool,,FALSE,8340000240,A,Soft Line,10772591,1,creditCard,09/02/2025,13/02/2025
NLF4TOTqfPc4ZFjHnYDn,APV AND,1,LP,56240,__Timestamp__2025-04-23T14:26:28.262Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,8660000220,B,,1031299175,103,Efectivo,,
NLQKj6XSqae144E92GCY,APV AND,1,LP,61507,__Timestamp__2024-11-14T17:21:46.333Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,3010000185,B,,1031299281,103,Efectivo,,
NLR625TEWXYjFoBAbAEA,APV AND,1,LP,60955,__Timestamp__2024-08-27T01:10:53.452Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,7590000174,B,,1029124791,103,Efectivo,,
NLVVGBpByIAYwJjK2RVG,APV AND,1,LP,14300,__Timestamp__2024-11-09T07:40:51.156Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,1039528334,B,,1029124791,103,Efectivo,,
NLYNnA1DmH2BksHrs8Kh,APV AND,1,LP,52040,__Timestamp__2024-11-28T20:33:39.082Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,2250000198,B,,1029124791,103,Efectivo,,
NLcIg15vupgur1IreeI0,WEB,1,LP,6720,__Timestamp__2025-02-11T22:58:40.581Z,0,,,__Timestamp__2025-02-11T22:58:14.000Z,15 de febrero-18 de febrero,Fulfillment_Type_Liverpool,,TRUE,2740000193,null,Soft Line,1030694925,N/A,creditCard,15/02/2025,18/02/2025
NLfuUrtg483MPdRABiWQ,WEB,1,LP,3330,__Timestamp__2024-09-17T23:41:33.937Z,0,,,__Timestamp__2024-09-17T23:41:25.000Z,21 de septiembre-24 de septiembre,Liverpool_CNC_PICK_PACK,,TRUE,3250000199,null,Soft Line,1032350221,N/A,creditCard,,
NLqx93MOcqij455W4M78,WEB,1,LP,16058,__Timestamp__2025-01-07T18:36:28.739Z,1,,,__Timestamp__2025-01-07T18:36:15.000Z,08 de enero-12 de enero,Fulfillment_Type_Liverpool,,FALSE,6690000184,null,Soft Line,1021367920,2,creditCard,,
NLsdY2x7yPeQocCAse8c,APV AND,1,LP,52040,__Timestamp__2025-03-12T05:54:08.141Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,5200000197,B,,1029124791,103,Efectivo,,
NLwf0KmNyO8Rmr71p6k9,WEB,1,LP,25067,__Timestamp__2024-09-13T15:13:01.354Z,10,,,__Timestamp__2024-09-13T15:12:49.000Z,14 de septiembre,Fulfillment_Type_Liverpool,,FALSE,9613609461,null,Big Ticket,1032797276,49,creditCard,,
NM4qobdPFx97DsJcbFmz,WEB,1,SBB,1030,__Timestamp__2024-09-25T15:50:14.025Z,0,,,__Timestamp__2024-09-25T15:50:09.000Z,15 de octubre-25 de octubre,Fulfillment_Type_Liverpool,,FALSE,sg1928340293,null,Soft Line,SB3631512,N/A,creditCard,,
NM6rbbbpNXSr4g2dFsdO,APP,1,LP,22750,__Timestamp__2024-09-23T18:09:51.107Z,0,,,__Timestamp__2024-09-23T18:08:59.000Z,02 de octubre-05 de octubre,Fulfillment_Type_Liverpool,,TRUE,650000197,null,Soft Line,1030431151,N/A,paypal,,
NMFrZmqldSe6g5iWc2T8,APV AND,2,LP,42808,__Timestamp__2025-03-06T17:44:37.179Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,2310000209,B,,37337960,103,Efectivo,,
NMGZbHAfkhsnIuyNQggg,WEB,1,SBB,53660,__Timestamp__2025-01-30T00:30:10.851Z,0,,,__Timestamp__2025-01-30T00:30:07.000Z,01 de febrero-05 de febrero,Fulfillment_Type_Liverpool,,TRUE,8160000206,A,Soft Line,1030694712,N/A,creditCard,01/02/2025,05/02/2025
NMGbIdUAAdFD4Us6kjMM,WEB,1,LP,66470,__Timestamp__2025-05-12T16:45:01.487Z,0,,,__Timestamp__2025-05-12T16:44:51.000Z,21 de mayo-30 de mayo,Liverpool_CNC_PICK_PACK,,FALSE,370000223,B,Soft Line,1033263208,,creditCard,21/05/2025,30/05/2025
NMMVv8R9ahOt9qUu2rYF,APV AND,1,LP,52040,__Timestamp__2025-02-05T17:20:34.079Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,5520000188,B,,1029124791,103,Efectivo,,
NMTPVQAeOFlll6F9vh85,WEB,1,LP,60014,__Timestamp__2024-12-06T07:38:09.491Z,0,,,__Timestamp__2024-12-06T07:37:54.000Z,26 de diciembre-05 de enero,Fulfillment_Type_Liverpool,,FALSE,399003505,B,Soft Line,1026367201,N/A,paypal,,
NMV4s7bJ7wKWyyP6Nkmp,WEB,1,LP,72447,__Timestamp__2024-11-30T02:24:38.523Z,0,,,__Timestamp__2024-11-30T02:24:20.000Z,03 de diciembre-06 de diciembre,Fulfillment_Type_Liverpool,,TRUE,6920000202,null,Soft Line,1030856925,N/A,creditCard,,
NMbNIbi8P11euHfPXGUq,WEB,3,LP,8100,__Timestamp__2024-09-11T22:15:22.656Z,0,,,__Timestamp__2024-09-11T22:15:13.000Z,12 de septiembre,Fulfillment_Type_Liverpool,,FALSE,440000175,null,Soft Line,1029124821,170,creditCard,,
NMdpc9776LKrEE1wSz1p,APV AND,1,LP,14300,__Timestamp__2024-11-11T04:01:55.840Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,6620000168,B,,1029124791,103,Efectivo,,
NMiNhn9edSVFjqureROx,APV AND,2,LP,73657,__Timestamp__2025-05-12T16:23:33.675Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,8430000204,B,,1031991036,103,Efectivo,,
NMjNGfINBxyFCwRS19tC,APV AND,1,LP,3100,__Timestamp__2024-12-11T17:52:26.526Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,5860000172,B,,1003667614,103,Efectivo,,
NMljPfrD9nVEBApY8zXv,WEB,3,LP,5348,__Timestamp__2024-08-07T03:36:56.836Z,3,,,__Timestamp__2024-08-07T03:36:47.000Z,07 de agosto-10 de agosto,Liverpool_CNC_PICK_PACK,,FALSE,4320000173,null,Soft Line,1029124791,103,creditCard,,
NN5Xg6Jzwqjpz0x3HNA1,APV AND,2,LP,64985,__Timestamp__2024-10-16T19:02:59.235Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,1600001392,B,,1029124791,103,Efectivo,,
NN5lWLshD36fUXkgfVrq,WEB,1,LP,6720,__Timestamp__2025-02-17T23:41:45.215Z,3,,,__Timestamp__2025-02-17T23:41:40.000Z,17 de febrero-20 de febrero,Fulfillment_Type_Liverpool,,FALSE,6230000198,A,Soft Line,70634961,1,creditCard,17/02/2025,20/02/2025
NNBWroZ4hJ6fqJ0JH8HH,APV AND,1,LP,3100,__Timestamp__2024-12-11T17:52:26.571Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,2840000190,B,,1005764773,103,Efectivo,,
NNGoabArpGQs4zGRbDAx,WEB,2,LP,7080,__Timestamp__2024-07-25T15:00:45.353Z,10,,,__Timestamp__2024-07-25T15:00:18.000Z,29 de julio-08 de agosto,Fulfillment_Type_Liverpool,,FALSE,9613550921,null,Big Ticket,1032795494,830,creditCard,,
NNGs6vkJNpNdrpqw543g,APV AND,1,LP,03330+,__Timestamp__2024-08-27T00:10:06.563Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,8140000164,B,,1029124791,103,Efectivo,,
NNKtna5ugj6BV8Yrez9R,WEB,1,LP,24500,__Timestamp__2024-09-19T15:42:23.509Z,N/A,3,,__Timestamp__2024-09-19T15:42:05.000Z,El Código Postal es incorrecto.,Fulfillment_Type_Liverpool,,FALSE,9613613703,null,Big Ticket,1030513971,N/A,creditCard,,
NNNPOMOy5fItZoBAblck,WEB,3,LP,11000,__Timestamp__2024-07-26T19:04:22.637Z,3,,,__Timestamp__2024-07-26T19:04:12.000Z,27 de julio-30 de julio,Liverpool_CNC_PICK_PACK,,FALSE,4820000524,null,Soft Line,1029124821,199,creditCard,,
NNOe50YRPX8j9ETCqM4u,APP,1,LP,53660,__Timestamp__2025-03-24T15:55:06.869Z,N/A,,,__Timestamp__2025-03-24T15:54:59.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,TRUE,5410000212,null,Soft Line,1030856925,N/A,OPENPAY_ONLINE,,
NNPXsWtTI8yNPWMGpjUM,APV AND,1,LP,55075,__Timestamp__2025-01-06T15:21:20.723Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Mar 14 enero 2025 - Mié 22 enero 2025,Fulfillment_Type_Liverpool,TRUE,FALSE,1510000196,B,SL,1010759702,103,Efectivo,,
NNTIOFTLzfhs23e5dq9t,WEB,1,SBB,4640,__Timestamp__2025-01-29T13:28:35.945Z,N/A,3,Parametros no validos por el OMS / El SKU no esta dado de alta en OMS,__Timestamp__2025-01-29T13:28:32.000Z,El Código Postal es incorrecto.,Fulfillment_Type_Liverpool,,FALSE,sg1947290019,null,Soft Line,1033010466,N/A,creditCard,,
NNTp5iaSXq1d8WL7Q6ga,APV AND,1,LP,52787,__Timestamp__2024-11-13T13:35:08.406Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,1039837222,B,,4557573,103,Efectivo,,
NNbIlSDtunsFSU04tSou,WEB,5,LP,55549,__Timestamp__2024-11-07T16:53:49.089Z,3,,,__Timestamp__2024-11-07T16:53:38.000Z,09 de noviembre-12 de noviembre,Fulfillment_Type_Liverpool,,FALSE,6570000191,null,Soft Line,1011659612,199,creditCard,,
NNc1k9Fg1fyLulDIN1r8,WEB,1,LP,55075,__Timestamp__2025-05-08T22:36:17.718Z,2,,,__Timestamp__2025-05-08T22:36:09.000Z,10 de mayo-13 de mayo,Liverpool_CNC_PICK_PACK,,FALSE,1770002032,A,Soft Line,1011317100,4,creditCard,10/05/2025,13/05/2025
NNcrstum8QqB9dxKuQRz,APP,1,SBB,11560,__Timestamp__2024-07-16T15:49:57.732Z,0,,,__Timestamp__2024-07-16T15:49:46.000Z,19 de julio-24 de julio,Fulfillment_Type_Liverpool,,TRUE,5950000170,null,Big Ticket,1031968867,N/A,creditCard,,
NNhYhSUSyJHXCISRLQOa,APV AND,2,LP,52787,__Timestamp__2025-01-16T15:43:59.385Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,8610000190,B,,11764550,103,Efectivo,,
NNhm1MxyCd83lJm3T2m0,APV AND,1,LP,14300,__Timestamp__2024-11-11T04:32:33.854Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,6520000168,B,,1029124791,103,Efectivo,,
NNiKIfqxvRXTwwCzeiCv,APV AND,1,LP,55075,__Timestamp__2025-01-06T15:26:08.234Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Mar 14 enero 2025 - Mié 22 enero 2025,Fulfillment_Type_Liverpool,TRUE,FALSE,6870000178,B,SL,1010759702,103,Efectivo,,
NNpi5JiN3oqUoFFhp5Rc,WEB,1,LP,1200,__Timestamp__2024-09-12T05:16:14.593Z,N/A,,,__Timestamp__2024-09-12T05:16:00.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,4070000198,null,Soft Line,1032802148,N/A,creditCard,,
NNrlax1dhFg6DpF1ErgF,APV AND,1,LP,5348,__Timestamp__2025-03-05T16:09:11.244Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,270000219,B,,4431499,103,Efectivo,,
